"","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55"
"k141_2239182.concoct_part_0",0,0,0,0,6.89171986069561,0,99.0388849826707,0,0,0,0,0,10.9384669687839,0,8.80117797382488,0,0,0,0,0,0,25.2708547261016,0,8.49960444830838,0,0,5.47520693512557,55.8859226819256,18.1013002093913,0,0,9.57064332892847,24.9815168467417,16.0604634654882,9.49395463178086,0,21.5811122267382,6.20390498562721,3.1028498050371,0,0,5.92485306656204,8.1615755474291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67346432619011,0,0,0,0,0,7.34504205570521,0,0,0,0,40.1310904102753,0,0,0,0,0,11.1419489634318,13.7334497144805,0,0,0,0,0,4.92715375352431,0,4.79700236457094,0,0,0,0,0,0,0,0,0,5.76284493007992,0.666398857448612,0,0,0,0,0,0,0,93.9850042902909,0,6.10411021211582,2.881964693943,0,0,7.83559663265019,0,0,0,18.2667658028422,0,0,0,0,0,30.8810660601377,0,0,0,0,14.5264342312043,0,0,0,11.1807449472371,0,0,9.69514591332606,0,0,57.947409418114,0,3.49144091945625,27.8868628750025,0,46.1082536477582,9.16686755299678,9.79842488972722,0,0,0,0,0,0,28.4589290335882,0,0,0,0,0,0,23.670566381921,0,0,0,0,0,0,0,0,13.0039569699378,0,0,0,0,0,0,0,0,0,50.8813304325244,0,0,0,0,8.65018966824528,0,23.089753796092,0,0,0,0,0,0,0,0,0,11.3983748504785,0,3.17847531702152,12.7243839499574,0,0,0,3.45224013354563,0,18.723932428349,9.77928958149669,36.6508340923429,0,0,0,0,0,0,0,0,12.8981694358128,0,1.84502634733197,0,1.79675565526014,0,65.5578344769503,1.84104510581986,7.99877598992134,0,0,0,0,0,0,34.2885913315425,0,0,21.1835948808985,0,0,0,0,0,0.96035921779077,0,53.6759137781254,0,0,0,28.4090705501986,6.34279425827248,0,33.6546077387708,0,0,0,0,0,0
"k141_2979791.concoct_part_0",0,0,0,18.6867253929872,4.88639873620085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9286816255239,0,0,0,0,0,53.2437837527304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1120005148535,0,444.018775979296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41098719699178,3.11618593277192,0,0.355633258857466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195316687953216,0,0,0,0,0,0,0,0,0,0,0,0,7.21780153293209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95993955546039,0,0,0,0,0,0,0,8.74460202529079,0,0,0,0,0,0,45.2346081275085,16.6708222969913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45090366912435,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0796679441851,4.58619808496676,0,0,0,1.70139862088186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0149012119712,0
"k141_404203.concoct_part_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.420220434299,0,1.1730202173975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640798059522323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408473164760632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_4080580.concoct_part_0",0,0,0,8.06867377561086,5.06371317745265,0,3.16387552336924,0,0,0,0,0,74.3429302362387,0,16.1667340605835,0,0,25.4552613240506,0,0,19.579342438779,126.152097676865,0,16.2372899344162,0,14.0857544267901,9.45387558659578,4.73796463513296,65.9457745187711,0,0,56.8957642605677,16.0608431249017,4.42517880859465,25.5776161159175,0,7.92839556565993,50.7115213900148,120.450955128644,0,17.8197389394387,102.302660746563,5.99674369876676,0,2.45412188921204,0,0,0,0,0,0,0,0,6.1612723116681,0,0,3.85254425783111,22.3157443177579,24.9665792205272,0,0,0,0,0,33.3926573557048,0,0,0,159.265575832484,22.6062759137239,0,0,8.65010994189646,10.8953918922589,0,75.0436736909989,32.7947621224489,0,0,0,4.60672807428604,0,5.88289317858669,0,179.167817707499,0,0,3.99322423753166,238.33851056368,0,0,0,7.89222007136286,7.30675073250473,21.8770550375267,0,0,0,0,0,0,0,0,17.2639455145981,0,4.48501447280163,25.4103931546623,0,0,18.4231348802154,0,0,10.1399492548495,0,0,0,0,0,54.9864776404001,9.28225714553016,0,0,0,0,0,0,0,0,47.9213470019358,0,0,37.3985819697583,20.5982268685807,0,34.593848359081,15.6196270950816,7.69604209813175,16.8310398516681,0,0,16.8384630260449,7.19942398055974,0,0,0,0,3.38510093349161,13.4762151933114,6.9700963318526,0,6.1360184417706,0,0,0,0,21.7400303060569,0,0,0,0,0,0,0,2.28320825815135,50.4275776009932,0,0,32.9409826885686,16.4987804878106,0,0,0,0,0,9.34630500823531,0,17.2023639723018,0,0,9.29823341251448,0,4.24131758562249,14.5000235268496,14.650125987239,9.79569353468897,0,0,101.458197500982,2.09836826017673,0,15.2357805926999,0,0,122.024383010308,168.287071402454,11.9366072837754,63.5330424488604,0,22.8289001706191,0,24.8692711550353,6.28719372025999,42.6380858827525,0,0,0,3.85291800736678,0,0,0,0,0,3.44821299944536,54.056105168387,15.7513591093798,31.0240409643113,5.72765154512672,0,82.5155400415116,5.87712620396158,8.53501862959632,6.87576003813779,0,0,0,24.9261024419968,6.29841299673401,89.0527326330308,0,7.78235699596452,10.0996521725599,0,0,0,0,4.58657551515866,14.7004453992391,9.85963726776732,65.46165149459,0,18.3010954215327,0,27.9623300279448,0,53.5769661210753,0,0,0,0,9.47218470194032,0
"k141_3710702.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,102.753956985216,0,21.5678231182347,0,0,0,0,0,0,148.140939860586,0,4.86005305588602,0,0,1.78897711289285,10.5347584746203,235.345634909057,0,0,24.1641553259772,0,0,0,11.1406276144507,0,10.1353648924635,0,0,0,19.3589514678122,13.3336255894059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50170687890144,0,23.9976912054357,0,0,0,17.9994732892101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19436553172907,0,0,0,216.167764412996,0,0,0,310.603928221992,21.0319790835596,0,0,0,0,1.5691336429867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3213565314423,0,0,0,4.12537805271857,0,0,12.5924771507309,0,0,0,0,0,0,126.340280785584,0,0,19.7987883729859,0,0,39.445460855315,0,0,1.08473741864448,0,0,0,30.0145468435379,36.443959289358,42.2242728053114,0,0,7.52669626997861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72103544251774,0,0,0,20.9626683848915,0,0,0,0,0,36.3672755244146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.675474050749,171.500331802807,13.2703897585591,0,0,33.8396995417761,0,10.5886471777746,43.9353662652309,0,0,0,0,0,0,0,0,0,0,0,56.8936482701417,0,27.8860419676091,0,0,102.262780478219,6.53382938155466,0,30.5761975486737,0,0,0,11.0845263382896,0,99.0033803584511,0,0,7.48545029417865,0,0,0,0,7.84472934603321,0,0,0,0,6.26031948425843,0,4.66302119027564,0,52.6908710610121,0,0,0,0,14.0407939901721,0
"k141_3710801.concoct_part_0",0,0,0,6.97027537163816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4191172674819,0,0,0,0,3.47527998736133,5.45730630607211,15.3192593712684,0,0,13.2540605299341,30.1274009370202,10.1940635177251,0,138.507932529248,0,5.90671012863195,15.7557834200633,0,0,0,20.721598654731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8445997136259,0,0,0,0,0,0,18.6484843148192,0,0,0,32.1209086477445,14.7173987219296,0,0,29.8902396932753,37.6487556111207,0,61.2918202911189,8.71703727652305,0,0,0,0,0,6.25482800455379,0,0,0,0,0,1.1438511020764,0,0,9.63803747212282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16567119906083,14.2553816123937,0,0,0,0,27.6611058374182,0,2.92498327945086,0,16.5591022303058,0,0,0,0,0,27.5857343826932,0,27.7015437457672,18.543525624461,0,14.6331538746269,11.6369780105822,0,0,0,0,0,0,0,144.509966770631,0,0,0,0,0,0,30.0488535360577,0,0,0,0,0,0,0,0,12.8395650367291,0,0,0,0,0,0,0,0,0,16.1479622119904,0,0,0,0,1.22011952737852,0,0,21.4733445183396,0,0,0,0,22.1422911934176,0,0,0,0,0,19.5022557699969,0,0,9.4087220360468,0,21.912415712926,0,18.284073987159,6.20721185078042,0,0,0,0,0,0,0,0,0,0,5.95760711477691,11.7109421013877,0,47.8991241582994,0,0,0,5.07706584436564,0,0,0,0,56.3289038858012,0,0,0,0,0,0,0,4.66203257345675,47.3550316351951,0,0,25.3985116682128,0,0,0,29.1872214950148,0,3.22077119070118,0,21.3616007838366,0,0,0,0,32.7308985737468,0
"k141_1140788.concoct_part_0",0,0,0,0,7.7443650541069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54758232071246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73204710600929,0,25.9846203710357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5188099897097,0,0.540021842090127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59420751326878,0,0,0,0,9.08572808367531,0,0,0,0,0,0,0,0,24.9310315561331,22.8729586280395,0,5.83696627137028,0,0,7.72312635044964,0,0,0,0,0,0,0,0,0,6.45909550808323,0,1.06912893716048,0,0,0,0,0,0,0,0
"k141_769688.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00621882737244,0,0,1.29635592700551,0,3.57151307871258,0,0,0,0,0,0,0,0,3.67222147673603,0,0,2.20856520911408,0,0,0,0,0,0,0,0,0,0,0,0,39.7084227394717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02033552346046,0,0,0,0,0,0,0,0,0,0,0,4.54819837255547,0,0,0,0,0,0,0,0,0,0,7.22630171455768,3.41179069273657,0,0,0,0,0,0,0,0,0,0,0,66.3102046263888,13.2939277642082,0,0,0,0,0,0,91.3782132092107,0,0,0,0,0,0,0,11.4334289924064,0,13.4332711949583,4.71623400356599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84205765786958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17203818924187,0,0,0,0,0,0,0,3.44148415504875,0,0,0,0,0,5.64421860883565,0,0,0,0,0,0,10.2305430508885,0,0,0,0,0,0,0,0,0,0,0,5.55579645532043,0,0,4.25414942426049,0,0,0,0,0,0,0,0,0,0,0,4.09950525826211,0,0,0,0,0,0,0,6.82148115380166,11.8427548492307,0,0,0,0,0,21.7757111109705,0,0,0,0,0,0,0,0
"k141_1507397.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.692889268008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_2980730.concoct_part_0",0,0,0,0,4.32802209783982,0,0,24.0855932091174,0,0,0,0,41.2163532885759,0,4.14537592150732,0,0,0,0,0,20.0816650785511,124.627570614176,0,26.4220048497072,0,0,5.67343829832889,8.09920108861883,2.84191859541033,0,0,20.4899815823554,4.70654172553712,0,29.8111692529598,25.6949934410647,0,30.6815682450514,83.7897825417836,0,40.4201063158539,61.3936399082121,15.3764865823624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92084201073678,0,0,0,0,0,1.72976620690621,0,0,0,0,17.641717123131,80.5854070741119,0,0,0,0,13.9943591154238,12.9369754673641,0,0,0,4.72491712043115,0,0.580175306992108,0,128.032644669075,181.478092689134,0,0,64.5084999301193,0,0,0,0,0,3.61908503362941,0.313875459171851,0,0,0,0,0,0,0,22.1335811482527,0,11.5002021642042,0,0,0,4.42870175445607,0,0,0,0,0,0,0,0,29.40958112912,5.28911132151919,0,29.0435717800213,0,0,13.6839706835798,0,0,0,57.9277343661236,10.0583338160992,0,4.56643696379382,26.4083621858246,0,4.548894788667,0,1.6444770418146,20.0149017250652,0,0,0,0,0,0,19.9785371896153,0,8.67987055949727,0,17.8722983852964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6108775610157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6228803213601,0,0,0,0,5.47690438225616,10.7610173181482,0,0,0,0,20.4599497364393,47.9457227194276,0,9.309004294185,0,39.0243210645367,0,27.1354370885167,4.60606883318894,17.262630707095,0,0,0,0,0,0,0,0,0,0,28.6773904559436,0,11.8478670846316,0,0,36.4197396235393,7.53488532756958,0,0,0,0,0,0,0,11.4171808671439,0,0,0,0,3.45946673838931,0,0,0.904662986992718,61.2527349483496,0,0,0,10.8292059693973,0,2.38997703912045,0,5.28380030426938,0,0,0,0,0,0
"k141_1141634.concoct_part_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4330248956325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27467812823887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41483550902693,0,0,0,0,0,0,0,0,0,0,0,0,0.646680149077875,38.1178990785833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.586541081433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_3343488.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736963200542075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8210414307492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457348616118765,0,3.56306548630087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5648623952346,0
"k141_1508444.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36401468821775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9601918865445,0,0,0,0,0,0,1.4825785714031,0,0,0,0,0,0,0,0,0,11.4917660820717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5984343166818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_3711764.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16534021328367,0,0,8.20017149742953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9414608262298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21570402690558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8585393344697,1.85773025121941,383.698958008025,0,0.780458077210395,2.28630936404911,0,0,0,0,19.6480687694332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20815774057722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444837122107118,0,0,3.77927736798444,0,0,0,0,0,0,0,0,0,359.660621571737,0,0,0,0,0,0,0,0,0,0,0,0.311939786600316,0,0,0,0,1.91185475651369,0
"k141_3711764.concoct_part_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3575973044138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05512710990644,32.3321267689419,0,381.514713465284,0,1.56091615442079,0,0,0,0,0,12.5529328249157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320399029761162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77927736798444,0,0,0,0,0,0,7.0685185292666,0,0,256.725384052057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_3711764.concoct_part_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33068042656734,0,0,4.10008574871477,4.26457846537125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1020615001264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86281610762234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9729389965166,0,382.768631628709,0,0,0,0,0,0,0,4.36623750431849,0,0,0,0,0,0,0,0,0,0,5.15171568632932,0,0,0,0,2.68797537019928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320399029761162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71234568617773,0,0,341.892038904649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65409518686315,0,3.82370951302739,0
"k141_2241426.concoct_part_0",0,0,0,14.7309990454841,61.6322302426239,0,0,0,0,0,0,0,0,0,17.7093894712844,0,0,0,0,0,0,0,0,0,0,0,5.87573298867567,0,30.3522793859832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5073412620843,0,0,0,0,0,0,0,0,0,0,9.96417697971379,9.21130521775437,0,0,0,0,0,12.3927849581,0,0,0,12.2580458108988,0,0,0,0,0,0,0,0,0,0,31.102492755244,0,0,0,0,0,7.87970774284964,0,171.954358406224,0,0,0,86.1901130314938,0,0,37.0250643286512,0,0,0,0,0,1.23176635105291,22.5955218835025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4684917511537,0,0,0,0,85.4360480765141,0,0,28.4499888435358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0116250122983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.265048323811,0,0,75.6363751160929,0,21.4608283029909,0,0,74.0929997720898,0,0,0,0,0,22.7399286702167,0,0,23.1984887157,0,0,0,0,19.6775077684214,16.3883086589614,0,0,0,14.0685651861174,0,0,0,0,0,0,0,0,0,20.9139771393818,0,0,0,15.5824060784084,25.1061865618969,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44132541908046,13.4193210164819,0,0,0,0,0,31.4813882492508,0,0,0,0,0,0,0,0
